treatment,treatment_rep,coral_species,tile_rep,tile_ID_no,tile_ID_letter,recruit_number,surface_area_pre,recruit_age,recruit_individuals,chimera,dead_post,completely_removed,skeleton_remains,half_gone,inner_polyp_left,damage_<50
sfasciatus,1,kenti,3,1,e,2,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,3,1,e,3,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,3,1,e,4,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,3,1,e,5,1.3,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,3,1,e,6,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,3,1,e,7,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,3,1,e,8,1.1,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,3,1,e,9,1.2,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,3,1,e,10,1.4,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,3,1,e,11,1.1,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,3,1,e,12,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,3,1,e,13,1.2,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,3,1,e,14,3,m,2,1,0,na,na,na,na,na
sfasciatus,1,kenti,3,1,e,15,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,3,1,e,16,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,1,goniastrea,1,6,o,1,0.4,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,1,2.1,d,2,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,2,1.4,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,3,1.9,m,2,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,4,2,m,2,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,5,1.2,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,6,1.7,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,7,1.2,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,8,3.7,d,5,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,9,1.3,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,10,2.3,m,2,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,11,1.4,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,12,1.9,d,2,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,13,1.4,d,1,0,1,na,yes,na,na,na
sfasciatus,1,kenti,2,16,l,14,1.2,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,15,1.4,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,16,1.1,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,17,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,18,1.3,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,19,1,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,20,2.2,d,2,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,21,2,m,2,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,22,1.4,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,23,1.4,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,24,1.1,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,25,1,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,26,2.3,d,2,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,27,1.4,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,28,1.4,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,29,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,30,1.2,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,31,1,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,32,1.1,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,33,1.4,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,34,1.3,d,1,0,1,na,yes,na,na,na
sfasciatus,1,kenti,2,16,l,35,2.2,d,2,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,36,1.1,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,37,1.4,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,38,1.7,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,39,1.3,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,40,2,d,2,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,41,2.2,d,2,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,42,1,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,43,1.3,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,44,1.3,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,45,1.2,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,46,1.3,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,47,1.3,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,48,1.3,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,49,1.8,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,50,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,51,1.4,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,52,1.1,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,53,4.3,d,3,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,54,2.1,d,2,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,55,1.7,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,56,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,57,1.2,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,58,2.7,d,2,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,59,1.3,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,60,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,61,1.7,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,62,1.5,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,63,1.7,d,2,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,64,1.8,d,2,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,65,1.4,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,66,1.4,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,67,1.3,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,68,1.1,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,69,1.3,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,70,0.8,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,71,1.1,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,72,1.2,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,73,1.8,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,74,1.4,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,75,1.1,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,76,1.4,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,77,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,78,2.4,d,2,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,79,1.1,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,80,1.3,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,81,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,82,2.5,d,2,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,83,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,84,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,85,1.5,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,86,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,87,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,88,2.2,m,2,1,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,89,1.3,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,90,1.4,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,91,1.5,d,1,0,0,na,na,na,na,na
sfasciatus,1,kenti,2,16,l,92,1.7,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,1,1.9,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,2,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,3,1.7,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,4,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,5,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,6,1.9,m,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,7,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,8,2.3,d,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,9,1.1,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,10,2.3,d,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,11,3,m,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,12,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,13,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,14,1.1,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,15,1.8,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,16,1.3,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,17,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,18,1.8,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,19,1.6,d,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,20,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,21,2.7,d,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,22,3.8,m,3,1,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,23,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,24,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,25,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,26,1.3,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,27,1.7,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,28,1.7,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,29,1.7,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,30,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,31,1.4,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,32,1.7,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,33,1.5,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,34,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,35,1.2,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,36,1.8,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,37,1.8,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,38,1.4,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,39,2.3,d,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,40,1.7,d,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,41,2.2,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,42,1.2,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,43,1.4,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,44,2.4,m,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,45,2.1,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,46,1.4,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,47,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,48,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,49,2.1,m,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,50,2.1,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,51,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,52,1.2,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,53,1.4,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,54,1.8,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,55,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,56,1.7,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,57,1.7,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,58,1,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,59,5.2,m,4,1,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,60,1.7,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,61,2.1,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,62,1.4,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,63,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,64,1.8,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,65,2.3,d,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,66,1.7,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,67,1.9,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,68,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,69,2,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,70,1.4,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,71,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,72,2.2,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,73,1.8,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,74,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,75,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,76,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,77,1.1,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,78,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,79,2.7,m,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,80,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,81,1.8,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,82,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,83,2.2,d,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,84,2.4,m,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,85,1,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,86,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,87,1.4,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,88,0.9,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,89,2.8,m,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,90,2.5,m,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,91,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,92,1.2,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,1,36,g,93,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,1,1.9,d,1,0,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,2,1.5,d,1,0,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,3,1.7,d,1,0,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,4,1.7,d,1,0,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,5,1.7,d,1,0,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,6,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,7,1.7,d,1,0,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,8,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,9,1.4,m,1,0,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,10,1.8,d,1,0,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,11,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,12,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,13,1,d,1,0,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,14,2,d,1,0,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,15,1.4,d,1,0,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,16,1.2,m,1,0,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,17,3.7,m,3,1,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,18,1.4,m,1,0,1,na,yes,na,na,na
sfasciatus,2,kenti,1,9,n,19,1.5,d,1,0,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,20,2,m,2,1,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,21,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,kenti,1,9,n,22,1.2,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,1,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,2,1.7,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,3,1.5,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,4,1.8,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,5,1.9,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,6,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,7,1.4,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,8,2.1,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,9,1.9,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,10,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,11,1.8,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,12,1.2,d,1,0,0,na,na,yes,na,na
sfasciatus,2,millepora,2,26,h,13,1.7,d,1,0,0,na,na,yes,na,na
sfasciatus,2,millepora,2,26,h,14,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,15,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,16,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,17,1.5,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,18,1.8,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,19,1.2,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,20,1.2,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,21,1.7,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,22,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,23,0.9,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,24,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,2,26,h,25,1,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,1,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,2,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,3,1.5,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,4,1.8,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,5,1.7,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,6,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,7,1.7,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,8,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,9,1.4,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,10,1,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,11,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,12,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,13,1,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,14,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,15,1.8,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,16,1.2,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,17,1,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,18,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,19,1.4,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,20,1.8,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,21,1.2,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,22,1.6,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,23,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,24,2.4,d,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,25,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,26,2,d,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,27,2,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,28,1.2,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,3,24,o,29,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,1,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,2,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,3,1.7,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,4,1.4,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,5,1.4,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,6,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,7,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,8,2.4,m,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,9,1.7,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,10,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,11,1.4,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,12,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,13,1.4,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,14,2.3,m,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,15,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,16,1.8,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,17,2.4,m,2,1,0,na,na,yes,na,na
sfasciatus,2,millepora,4,43,m,18,1.7,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,19,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,20,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,21,1.8,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,22,1.5,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,23,1.7,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,24,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,25,1.2,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,26,1.7,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,27,1.7,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,28,2,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,29,1.2,d,1,0,1,na,yes,na,na,na
sfasciatus,2,millepora,4,43,m,30,2.2,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,31,1.4,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,32,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,33,1.9,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,34,1.9,d,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,35,1.9,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,36,2.4,d,2,1,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,37,1.4,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,38,1.7,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,39,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,40,1.7,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,41,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,42,1.6,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,43,1.2,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,44,1.3,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,45,2.2,m,1,0,0,na,na,na,na,na
sfasciatus,2,millepora,4,43,m,46,1.8,m,1,0,0,na,na,na,na,na
